region,latitude,longitude,time,sea_current_speed,direction
Bali & Nusa Tenggara,-0.631579,118.578947,2026-05-29T00:00,1.3,278
Bali & Nusa Tenggara,-0.631579,119.052632,2026-05-29T00:00,0.3,225
Bali & Nusa Tenggara,-0.631579,119.526316,2026-05-29T00:00,0.9,37
Bali & Nusa Tenggara,-0.631579,120.0,2026-05-29T00:00,0.0,90
Bali & Nusa Tenggara,-1.289474,116.684211,2026-05-29T00:00,0.6,34
Bali & Nusa Tenggara,-1.289474,117.157895,2026-05-29T00:00,1.9,56
Bali & Nusa Tenggara,-1.289474,117.631579,2026-05-29T00:00,1.1,72
Bali & Nusa Tenggara,-1.289474,118.105263,2026-05-29T00:00,0.2,0
Bali & Nusa Tenggara,-1.289474,118.578947,2026-05-29T00:00,0.9,349
Bali & Nusa Tenggara,-1.289474,119.052632,2026-05-29T00:00,0.9,11
Bali & Nusa Tenggara,-1.289474,119.526316,2026-05-29T00:00,0.3,45
Bali & Nusa Tenggara,-1.947368,116.684211,2026-05-29T00:00,1.1,18
Bali & Nusa Tenggara,-1.947368,117.157895,2026-05-29T00:00,1.2,27
Bali & Nusa Tenggara,-1.947368,117.631579,2026-05-29T00:00,0.2,180
Bali & Nusa Tenggara,-1.947368,118.105263,2026-05-29T00:00,0.9,90
Bali & Nusa Tenggara,-1.947368,118.578947,2026-05-29T00:00,1.0,68
Bali & Nusa Tenggara,-1.947368,119.052632,2026-05-29T00:00,0.5,0
Bali & Nusa Tenggara,-1.947368,119.526316,2026-05-29T00:00,0.2,180
Bali & Nusa Tenggara,-2.605263,116.684211,2026-05-29T00:00,0.8,27
Bali & Nusa Tenggara,-2.605263,117.157895,2026-05-29T00:00,0.6,18
Bali & Nusa Tenggara,-2.605263,117.631579,2026-05-29T00:00,0.9,37
Bali & Nusa Tenggara,-2.605263,118.105263,2026-05-29T00:00,0.9,37
Bali & Nusa Tenggara,-2.605263,118.578947,2026-05-29T00:00,1.2,141
Bali & Nusa Tenggara,-2.605263,119.052632,2026-05-29T00:00,0.2,270
Bali & Nusa Tenggara,-3.263158,111.0,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-3.263158,111.473684,2026-05-29T00:00,0.7,284
Bali & Nusa Tenggara,-3.263158,111.947368,2026-05-29T00:00,0.4,270
Bali & Nusa Tenggara,-3.263158,112.421053,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-3.263158,112.894737,2026-05-29T00:00,0.8,243
Bali & Nusa Tenggara,-3.263158,113.368421,2026-05-29T00:00,0.5,270
Bali & Nusa Tenggara,-3.263158,113.842105,2026-05-29T00:00,0.4,243
Bali & Nusa Tenggara,-3.263158,114.315789,2026-05-29T00:00,0.0,90
Bali & Nusa Tenggara,-3.263158,116.210526,2026-05-29T00:00,0.4,63
Bali & Nusa Tenggara,-3.263158,116.684211,2026-05-29T00:00,0.4,117
Bali & Nusa Tenggara,-3.263158,117.157895,2026-05-29T00:00,0.4,63
Bali & Nusa Tenggara,-3.263158,117.631579,2026-05-29T00:00,0.4,90
Bali & Nusa Tenggara,-3.263158,118.105263,2026-05-29T00:00,0.5,0
Bali & Nusa Tenggara,-3.263158,118.578947,2026-05-29T00:00,0.7,194
Bali & Nusa Tenggara,-3.263158,119.052632,2026-05-29T00:00,3.3,174
Bali & Nusa Tenggara,-3.263158,119.526316,2026-05-29T00:00,0.6,214
Bali & Nusa Tenggara,-3.921053,111.0,2026-05-29T00:00,0.7,284
Bali & Nusa Tenggara,-3.921053,111.473684,2026-05-29T00:00,0.7,270
Bali & Nusa Tenggara,-3.921053,111.947368,2026-05-29T00:00,1.1,252
Bali & Nusa Tenggara,-3.921053,112.421053,2026-05-29T00:00,1.1,252
Bali & Nusa Tenggara,-3.921053,112.894737,2026-05-29T00:00,1.3,254
Bali & Nusa Tenggara,-3.921053,113.368421,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-3.921053,113.842105,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-3.921053,114.315789,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-3.921053,114.789474,2026-05-29T00:00,0.3,225
Bali & Nusa Tenggara,-3.921053,115.263158,2026-05-29T00:00,0.6,252
Bali & Nusa Tenggara,-3.921053,115.736842,2026-05-29T00:00,0.4,270
Bali & Nusa Tenggara,-3.921053,116.210526,2026-05-29T00:00,0.8,225
Bali & Nusa Tenggara,-3.921053,116.684211,2026-05-29T00:00,0.2,0
Bali & Nusa Tenggara,-3.921053,117.157895,2026-05-29T00:00,0.3,45
Bali & Nusa Tenggara,-3.921053,117.631579,2026-05-29T00:00,0.4,27
Bali & Nusa Tenggara,-3.921053,118.105263,2026-05-29T00:00,0.2,90
Bali & Nusa Tenggara,-3.921053,118.578947,2026-05-29T00:00,0.9,191
Bali & Nusa Tenggara,-3.921053,119.052632,2026-05-29T00:00,1.5,240
Bali & Nusa Tenggara,-3.921053,119.526316,2026-05-29T00:00,0.7,270
Bali & Nusa Tenggara,-4.578947,111.0,2026-05-29T00:00,0.9,259
Bali & Nusa Tenggara,-4.578947,111.473684,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-4.578947,111.947368,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-4.578947,112.421053,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-4.578947,112.894737,2026-05-29T00:00,0.6,252
Bali & Nusa Tenggara,-4.578947,113.368421,2026-05-29T00:00,1.1,261
Bali & Nusa Tenggara,-4.578947,113.842105,2026-05-29T00:00,1.3,254
Bali & Nusa Tenggara,-4.578947,114.315789,2026-05-29T00:00,1.1,270
Bali & Nusa Tenggara,-4.578947,114.789474,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-4.578947,115.263158,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-4.578947,115.736842,2026-05-29T00:00,0.7,270
Bali & Nusa Tenggara,-4.578947,116.210526,2026-05-29T00:00,0.6,288
Bali & Nusa Tenggara,-4.578947,116.684211,2026-05-29T00:00,0.6,326
Bali & Nusa Tenggara,-4.578947,117.157895,2026-05-29T00:00,0.8,315
Bali & Nusa Tenggara,-4.578947,117.631579,2026-05-29T00:00,0.8,297
Bali & Nusa Tenggara,-4.578947,118.105263,2026-05-29T00:00,0.3,315
Bali & Nusa Tenggara,-4.578947,118.578947,2026-05-29T00:00,2.1,195
Bali & Nusa Tenggara,-4.578947,119.052632,2026-05-29T00:00,0.4,0
Bali & Nusa Tenggara,-4.578947,119.526316,2026-05-29T00:00,0.4,207
Bali & Nusa Tenggara,-5.236842,111.0,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-5.236842,111.473684,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-5.236842,111.947368,2026-05-29T00:00,0.7,284
Bali & Nusa Tenggara,-5.236842,112.421053,2026-05-29T00:00,0.9,259
Bali & Nusa Tenggara,-5.236842,112.894737,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-5.236842,113.368421,2026-05-29T00:00,0.9,270
Bali & Nusa Tenggara,-5.236842,113.842105,2026-05-29T00:00,1.1,261
Bali & Nusa Tenggara,-5.236842,114.315789,2026-05-29T00:00,1.5,284
Bali & Nusa Tenggara,-5.236842,114.789474,2026-05-29T00:00,1.1,288
Bali & Nusa Tenggara,-5.236842,115.263158,2026-05-29T00:00,0.9,281
Bali & Nusa Tenggara,-5.236842,115.736842,2026-05-29T00:00,0.9,281
Bali & Nusa Tenggara,-5.236842,116.210526,2026-05-29T00:00,1.2,309
Bali & Nusa Tenggara,-5.236842,116.684211,2026-05-29T00:00,1.0,292
Bali & Nusa Tenggara,-5.236842,117.157895,2026-05-29T00:00,0.8,297
Bali & Nusa Tenggara,-5.236842,117.631579,2026-05-29T00:00,1.0,292
Bali & Nusa Tenggara,-5.236842,118.105263,2026-05-29T00:00,1.5,216
Bali & Nusa Tenggara,-5.236842,118.578947,2026-05-29T00:00,1.0,225
Bali & Nusa Tenggara,-5.236842,119.052632,2026-05-29T00:00,1.1,279
Bali & Nusa Tenggara,-5.236842,119.526316,2026-05-29T00:00,0.4,243
Bali & Nusa Tenggara,-5.894737,111.0,2026-05-29T00:00,0.9,281
Bali & Nusa Tenggara,-5.894737,111.473684,2026-05-29T00:00,0.7,270
Bali & Nusa Tenggara,-5.894737,111.947368,2026-05-29T00:00,0.5,270
Bali & Nusa Tenggara,-5.894737,112.421053,2026-05-29T00:00,0.4,243
Bali & Nusa Tenggara,-5.894737,112.894737,2026-05-29T00:00,0.9,259
Bali & Nusa Tenggara,-5.894737,113.368421,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-5.894737,113.842105,2026-05-29T00:00,0.9,281
Bali & Nusa Tenggara,-5.894737,114.315789,2026-05-29T00:00,1.3,304
Bali & Nusa Tenggara,-5.894737,114.789474,2026-05-29T00:00,0.8,297
Bali & Nusa Tenggara,-5.894737,115.263158,2026-05-29T00:00,0.8,297
Bali & Nusa Tenggara,-5.894737,115.736842,2026-05-29T00:00,0.9,349
Bali & Nusa Tenggara,-5.894737,116.210526,2026-05-29T00:00,0.6,342
Bali & Nusa Tenggara,-5.894737,116.684211,2026-05-29T00:00,0.4,297
Bali & Nusa Tenggara,-5.894737,117.157895,2026-05-29T00:00,0.4,297
Bali & Nusa Tenggara,-5.894737,117.631579,2026-05-29T00:00,0.5,135
Bali & Nusa Tenggara,-5.894737,118.105263,2026-05-29T00:00,1.3,196
Bali & Nusa Tenggara,-5.894737,118.578947,2026-05-29T00:00,0.6,214
Bali & Nusa Tenggara,-5.894737,119.052632,2026-05-29T00:00,0.4,0
Bali & Nusa Tenggara,-5.894737,119.526316,2026-05-29T00:00,0.7,270
Bali & Nusa Tenggara,-5.894737,120.0,2026-05-29T00:00,0.6,252
Bali & Nusa Tenggara,-6.552632,111.0,2026-05-29T00:00,0.4,333
Bali & Nusa Tenggara,-6.552632,111.473684,2026-05-29T00:00,0.7,284
Bali & Nusa Tenggara,-6.552632,111.947368,2026-05-29T00:00,0.9,307
Bali & Nusa Tenggara,-6.552632,112.421053,2026-05-29T00:00,0.0,90
Bali & Nusa Tenggara,-6.552632,112.894737,2026-05-29T00:00,0.2,270
Bali & Nusa Tenggara,-6.552632,113.368421,2026-05-29T00:00,0.2,270
Bali & Nusa Tenggara,-6.552632,113.842105,2026-05-29T00:00,0.5,315
Bali & Nusa Tenggara,-6.552632,114.315789,2026-05-29T00:00,0.8,333
Bali & Nusa Tenggara,-6.552632,114.789474,2026-05-29T00:00,0.6,304
Bali & Nusa Tenggara,-6.552632,115.263158,2026-05-29T00:00,0.7,346
Bali & Nusa Tenggara,-6.552632,115.736842,2026-05-29T00:00,0.7,284
Bali & Nusa Tenggara,-6.552632,116.210526,2026-05-29T00:00,1.0,301
Bali & Nusa Tenggara,-6.552632,116.684211,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-6.552632,117.157895,2026-05-29T00:00,1.3,315
Bali & Nusa Tenggara,-6.552632,117.631579,2026-05-29T00:00,1.8,259
Bali & Nusa Tenggara,-6.552632,118.105263,2026-05-29T00:00,1.5,240
Bali & Nusa Tenggara,-6.552632,118.578947,2026-05-29T00:00,1.0,248
Bali & Nusa Tenggara,-6.552632,119.052632,2026-05-29T00:00,0.4,180
Bali & Nusa Tenggara,-6.552632,119.526316,2026-05-29T00:00,0.6,252
Bali & Nusa Tenggara,-6.552632,120.0,2026-05-29T00:00,0.2,180
Bali & Nusa Tenggara,-7.210526,112.894737,2026-05-29T00:00,0.2,270
Bali & Nusa Tenggara,-7.210526,113.368421,2026-05-29T00:00,0.6,342
Bali & Nusa Tenggara,-7.210526,113.842105,2026-05-29T00:00,0.5,270
Bali & Nusa Tenggara,-7.210526,114.315789,2026-05-29T00:00,1.3,304
Bali & Nusa Tenggara,-7.210526,114.789474,2026-05-29T00:00,0.7,284
Bali & Nusa Tenggara,-7.210526,115.263158,2026-05-29T00:00,1.9,299
Bali & Nusa Tenggara,-7.210526,115.736842,2026-05-29T00:00,1.0,68
Bali & Nusa Tenggara,-7.210526,116.210526,2026-05-29T00:00,1.3,82
Bali & Nusa Tenggara,-7.210526,116.684211,2026-05-29T00:00,0.4,0
Bali & Nusa Tenggara,-7.210526,117.157895,2026-05-29T00:00,0.6,198
Bali & Nusa Tenggara,-7.210526,117.631579,2026-05-29T00:00,0.4,63
Bali & Nusa Tenggara,-7.210526,118.105263,2026-05-29T00:00,0.0,90
Bali & Nusa Tenggara,-7.210526,118.578947,2026-05-29T00:00,0.3,225
Bali & Nusa Tenggara,-7.210526,119.052632,2026-05-29T00:00,0.6,288
Bali & Nusa Tenggara,-7.210526,119.526316,2026-05-29T00:00,0.3,225
Bali & Nusa Tenggara,-7.210526,120.0,2026-05-29T00:00,0.5,315
Bali & Nusa Tenggara,-7.868421,113.368421,2026-05-29T00:00,0.3,315
Bali & Nusa Tenggara,-7.868421,113.842105,2026-05-29T00:00,0.4,90
Bali & Nusa Tenggara,-7.868421,114.315789,2026-05-29T00:00,0.4,117
Bali & Nusa Tenggara,-7.868421,114.789474,2026-05-29T00:00,0.4,117
Bali & Nusa Tenggara,-7.868421,115.263158,2026-05-29T00:00,1.1,81
Bali & Nusa Tenggara,-7.868421,115.736842,2026-05-29T00:00,2.8,333
Bali & Nusa Tenggara,-7.868421,116.210526,2026-05-29T00:00,0.8,297
Bali & Nusa Tenggara,-7.868421,116.684211,2026-05-29T00:00,1.9,248
Bali & Nusa Tenggara,-7.868421,117.157895,2026-05-29T00:00,0.4,270
Bali & Nusa Tenggara,-7.868421,117.631579,2026-05-29T00:00,1.3,8
Bali & Nusa Tenggara,-7.868421,118.105263,2026-05-29T00:00,0.9,281
Bali & Nusa Tenggara,-7.868421,118.578947,2026-05-29T00:00,0.6,288
Bali & Nusa Tenggara,-7.868421,119.052632,2026-05-29T00:00,0.6,34
Bali & Nusa Tenggara,-7.868421,119.526316,2026-05-29T00:00,0.7,104
Bali & Nusa Tenggara,-7.868421,120.0,2026-05-29T00:00,1.2,117
Bali & Nusa Tenggara,-8.526316,111.0,2026-05-29T00:00,2.2,104
Bali & Nusa Tenggara,-8.526316,111.473684,2026-05-29T00:00,2.2,99
Bali & Nusa Tenggara,-8.526316,111.947368,2026-05-29T00:00,2.5,86
Bali & Nusa Tenggara,-8.526316,112.421053,2026-05-29T00:00,2.4,99
Bali & Nusa Tenggara,-8.526316,112.894737,2026-05-29T00:00,2.3,86
Bali & Nusa Tenggara,-8.526316,113.368421,2026-05-29T00:00,1.1,99
Bali & Nusa Tenggara,-8.526316,113.842105,2026-05-29T00:00,0.8,117
Bali & Nusa Tenggara,-8.526316,114.315789,2026-05-29T00:00,1.2,129
Bali & Nusa Tenggara,-8.526316,114.789474,2026-05-29T00:00,1.3,278
Bali & Nusa Tenggara,-8.526316,115.263158,2026-05-29T00:00,1.4,23
Bali & Nusa Tenggara,-8.526316,115.736842,2026-05-29T00:00,2.3,0
Bali & Nusa Tenggara,-8.526316,116.210526,2026-05-29T00:00,0.9,233
Bali & Nusa Tenggara,-8.526316,116.684211,2026-05-29T00:00,3.5,28
Bali & Nusa Tenggara,-8.526316,117.157895,2026-05-29T00:00,0.3,135
Bali & Nusa Tenggara,-8.526316,117.631579,2026-05-29T00:00,1.1,108
Bali & Nusa Tenggara,-8.526316,119.052632,2026-05-29T00:00,1.0,315
Bali & Nusa Tenggara,-8.526316,119.526316,2026-05-29T00:00,3.7,23
Bali & Nusa Tenggara,-8.526316,120.0,2026-05-29T00:00,0.5,270
Bali & Nusa Tenggara,-9.184211,111.0,2026-05-29T00:00,0.2,90
Bali & Nusa Tenggara,-9.184211,111.473684,2026-05-29T00:00,0.5,90
Bali & Nusa Tenggara,-9.184211,111.947368,2026-05-29T00:00,1.2,63
Bali & Nusa Tenggara,-9.184211,112.421053,2026-05-29T00:00,1.8,66
Bali & Nusa Tenggara,-9.184211,112.894737,2026-05-29T00:00,2.1,75
Bali & Nusa Tenggara,-9.184211,113.368421,2026-05-29T00:00,2.2,85
Bali & Nusa Tenggara,-9.184211,113.842105,2026-05-29T00:00,2.5,98
Bali & Nusa Tenggara,-9.184211,114.315789,2026-05-29T00:00,2.8,105
Bali & Nusa Tenggara,-9.184211,114.789474,2026-05-29T00:00,2.8,101
Bali & Nusa Tenggara,-9.184211,115.263158,2026-05-29T00:00,2.2,90
Bali & Nusa Tenggara,-9.184211,115.736842,2026-05-29T00:00,1.6,84
Bali & Nusa Tenggara,-9.184211,116.210526,2026-05-29T00:00,0.9,79
Bali & Nusa Tenggara,-9.184211,116.684211,2026-05-29T00:00,0.9,233
Bali & Nusa Tenggara,-9.184211,117.157895,2026-05-29T00:00,0.9,307
Bali & Nusa Tenggara,-9.184211,117.631579,2026-05-29T00:00,0.9,37
Bali & Nusa Tenggara,-9.184211,118.105263,2026-05-29T00:00,1.0,68
Bali & Nusa Tenggara,-9.184211,118.578947,2026-05-29T00:00,1.1,99
Bali & Nusa Tenggara,-9.184211,119.052632,2026-05-29T00:00,1.5,60
Bali & Nusa Tenggara,-9.184211,119.526316,2026-05-29T00:00,0.9,90
Bali & Nusa Tenggara,-9.184211,120.0,2026-05-29T00:00,1.6,96
Bali & Nusa Tenggara,-9.842105,111.0,2026-05-29T00:00,0.2,270
Bali & Nusa Tenggara,-9.842105,111.473684,2026-05-29T00:00,0.7,14
Bali & Nusa Tenggara,-9.842105,111.947368,2026-05-29T00:00,1.0,31
Bali & Nusa Tenggara,-9.842105,112.421053,2026-05-29T00:00,1.3,16
Bali & Nusa Tenggara,-9.842105,112.894737,2026-05-29T00:00,1.1,9
Bali & Nusa Tenggara,-9.842105,113.368421,2026-05-29T00:00,0.5,0
Bali & Nusa Tenggara,-9.842105,113.842105,2026-05-29T00:00,0.4,63
Bali & Nusa Tenggara,-9.842105,114.315789,2026-05-29T00:00,0.8,135
Bali & Nusa Tenggara,-9.842105,114.789474,2026-05-29T00:00,1.3,124
Bali & Nusa Tenggara,-9.842105,115.263158,2026-05-29T00:00,1.5,111
Bali & Nusa Tenggara,-9.842105,115.736842,2026-05-29T00:00,1.0,135
Bali & Nusa Tenggara,-9.842105,116.210526,2026-05-29T00:00,1.5,173
Bali & Nusa Tenggara,-9.842105,116.684211,2026-05-29T00:00,0.4,270
Bali & Nusa Tenggara,-9.842105,117.157895,2026-05-29T00:00,0.6,326
Bali & Nusa Tenggara,-9.842105,117.631579,2026-05-29T00:00,1.4,293
Bali & Nusa Tenggara,-9.842105,118.105263,2026-05-29T00:00,1.3,304
Bali & Nusa Tenggara,-9.842105,118.578947,2026-05-29T00:00,1.0,301
Bali & Nusa Tenggara,-9.842105,119.052632,2026-05-29T00:00,0.9,127
Bali & Nusa Tenggara,-9.842105,119.526316,2026-05-29T00:00,1.3,106
Bali & Nusa Tenggara,-9.842105,120.0,2026-05-29T00:00,1.3,135
Bali & Nusa Tenggara,-10.5,111.0,2026-05-29T00:00,0.3,315
Bali & Nusa Tenggara,-10.5,111.473684,2026-05-29T00:00,1.0,329
Bali & Nusa Tenggara,-10.5,111.947368,2026-05-29T00:00,1.2,321
Bali & Nusa Tenggara,-10.5,112.421053,2026-05-29T00:00,1.5,300
Bali & Nusa Tenggara,-10.5,112.894737,2026-05-29T00:00,1.4,293
Bali & Nusa Tenggara,-10.5,113.368421,2026-05-29T00:00,1.3,304
Bali & Nusa Tenggara,-10.5,113.842105,2026-05-29T00:00,1.4,293
Bali & Nusa Tenggara,-10.5,114.315789,2026-05-29T00:00,1.3,270
Bali & Nusa Tenggara,-10.5,114.789474,2026-05-29T00:00,1.3,262
Bali & Nusa Tenggara,-10.5,115.263158,2026-05-29T00:00,0.7,256
Bali & Nusa Tenggara,-10.5,115.736842,2026-05-29T00:00,1.9,209
Bali & Nusa Tenggara,-10.5,116.210526,2026-05-29T00:00,2.4,216
Bali & Nusa Tenggara,-10.5,116.684211,2026-05-29T00:00,1.2,243
Bali & Nusa Tenggara,-10.5,117.157895,2026-05-29T00:00,1.5,263
Bali & Nusa Tenggara,-10.5,117.631579,2026-05-29T00:00,1.1,288
Bali & Nusa Tenggara,-10.5,118.105263,2026-05-29T00:00,1.4,310
Bali & Nusa Tenggara,-10.5,118.578947,2026-05-29T00:00,1.5,324
Bali & Nusa Tenggara,-10.5,119.052632,2026-05-29T00:00,1.0,292
Bali & Nusa Tenggara,-10.5,119.526316,2026-05-29T00:00,1.3,254
Bali & Nusa Tenggara,-10.5,120.0,2026-05-29T00:00,1.0,202
Kalimantan & Laut Jawa,7.0,107.0,2026-05-29T00:00,0.8,117
Kalimantan & Laut Jawa,7.0,107.578947,2026-05-29T00:00,0.4,63
Kalimantan & Laut Jawa,7.0,108.157895,2026-05-29T00:00,0.3,225
Kalimantan & Laut Jawa,7.0,108.736842,2026-05-29T00:00,0.2,270
Kalimantan & Laut Jawa,7.0,109.315789,2026-05-29T00:00,0.2,270
Kalimantan & Laut Jawa,7.0,109.894737,2026-05-29T00:00,0.2,270
Kalimantan & Laut Jawa,7.0,110.473684,2026-05-29T00:00,0.2,270
Kalimantan & Laut Jawa,7.0,111.052632,2026-05-29T00:00,0.2,90
Kalimantan & Laut Jawa,7.0,111.631579,2026-05-29T00:00,0.5,135
Kalimantan & Laut Jawa,7.0,112.210526,2026-05-29T00:00,0.6,108
Kalimantan & Laut Jawa,7.0,112.789474,2026-05-29T00:00,0.4,117
Kalimantan & Laut Jawa,7.0,113.368421,2026-05-29T00:00,0.7,180
Kalimantan & Laut Jawa,7.0,113.947368,2026-05-29T00:00,0.5,0
Kalimantan & Laut Jawa,7.0,114.526316,2026-05-29T00:00,1.0,22
Kalimantan & Laut Jawa,7.0,115.105263,2026-05-29T00:00,0.8,63
Kalimantan & Laut Jawa,7.0,115.684211,2026-05-29T00:00,0.8,63
Kalimantan & Laut Jawa,7.0,116.263158,2026-05-29T00:00,0.4,63
Kalimantan & Laut Jawa,7.0,116.842105,2026-05-29T00:00,0.5,90
Kalimantan & Laut Jawa,7.0,117.421053,2026-05-29T00:00,0.2,90
Kalimantan & Laut Jawa,7.0,118.0,2026-05-29T00:00,0.6,108
Kalimantan & Laut Jawa,6.368421,107.0,2026-05-29T00:00,0.5,225
Kalimantan & Laut Jawa,3.842105,107.578947,2026-05-29T00:00,0.7,76
Kalimantan & Laut Jawa,3.842105,108.157895,2026-05-29T00:00,0.7,104
Kalimantan & Laut Jawa,3.842105,108.736842,2026-05-29T00:00,1.2,153
Kalimantan & Laut Jawa,3.842105,109.315789,2026-05-29T00:00,0.9,101
Kalimantan & Laut Jawa,3.842105,109.894737,2026-05-29T00:00,1.1,90
Kalimantan & Laut Jawa,3.842105,110.473684,2026-05-29T00:00,1.3,74
Kalimantan & Laut Jawa,3.842105,111.052632,2026-05-29T00:00,1.5,76
Kalimantan & Laut Jawa,3.842105,111.631579,2026-05-29T00:00,1.2,63
Kalimantan & Laut Jawa,3.842105,112.210526,2026-05-29T00:00,1.8,66
Kalimantan & Laut Jawa,3.842105,112.789474,2026-05-29T00:00,0.6,56
Kalimantan & Laut Jawa,3.842105,113.368421,2026-05-29T00:00,0.2,0
Kalimantan & Laut Jawa,3.842105,113.947368,2026-05-29T00:00,0.0,90
Kalimantan & Laut Jawa,3.842105,118.0,2026-05-29T00:00,0.7,104
Kalimantan & Laut Jawa,3.210526,107.0,2026-05-29T00:00,0.3,45
Kalimantan & Laut Jawa,3.210526,107.578947,2026-05-29T00:00,0.4,63
Kalimantan & Laut Jawa,3.210526,108.157895,2026-05-29T00:00,0.7,76
Kalimantan & Laut Jawa,3.210526,108.736842,2026-05-29T00:00,1.2,63
Kalimantan & Laut Jawa,3.210526,109.315789,2026-05-29T00:00,2.2,90
Kalimantan & Laut Jawa,3.210526,109.894737,2026-05-29T00:00,1.5,104
Kalimantan & Laut Jawa,3.210526,110.473684,2026-05-29T00:00,1.3,82
Kalimantan & Laut Jawa,3.210526,111.052632,2026-05-29T00:00,0.9,53
Kalimantan & Laut Jawa,3.210526,111.631579,2026-05-29T00:00,1.3,56
Kalimantan & Laut Jawa,3.210526,112.210526,2026-05-29T00:00,0.8,45
Kalimantan & Laut Jawa,3.210526,112.789474,2026-05-29T00:00,0.2,90
Kalimantan & Laut Jawa,3.210526,113.368421,2026-05-29T00:00,0.0,90
Kalimantan & Laut Jawa,3.210526,117.421053,2026-05-29T00:00,0.3,135
Kalimantan & Laut Jawa,3.210526,118.0,2026-05-29T00:00,0.7,76
Kalimantan & Laut Jawa,2.578947,107.0,2026-05-29T00:00,0.0,90
Kalimantan & Laut Jawa,2.578947,107.578947,2026-05-29T00:00,0.5,45
Kalimantan & Laut Jawa,2.578947,108.157895,2026-05-29T00:00,0.8,45
Kalimantan & Laut Jawa,2.578947,108.736842,2026-05-29T00:00,0.5,45
Kalimantan & Laut Jawa,2.578947,109.315789,2026-05-29T00:00,1.0,31
Kalimantan & Laut Jawa,2.578947,109.894737,2026-05-29T00:00,0.9,37
Kalimantan & Laut Jawa,2.578947,110.473684,2026-05-29T00:00,0.9,37
Kalimantan & Laut Jawa,2.578947,111.052632,2026-05-29T00:00,0.4,333
Kalimantan & Laut Jawa,2.578947,111.631579,2026-05-29T00:00,0.0,90
Kalimantan & Laut Jawa,2.578947,118.0,2026-05-29T00:00,0.2,90
Kalimantan & Laut Jawa,1.947368,107.0,2026-05-29T00:00,0.6,72
Kalimantan & Laut Jawa,1.947368,107.578947,2026-05-29T00:00,1.2,51
Kalimantan & Laut Jawa,1.947368,108.157895,2026-05-29T00:00,0.6,34
Kalimantan & Laut Jawa,1.947368,108.736842,2026-05-29T00:00,0.4,27
Kalimantan & Laut Jawa,1.947368,109.315789,2026-05-29T00:00,0.0,90
Kalimantan & Laut Jawa,1.947368,109.894737,2026-05-29T00:00,0.5,315
Kalimantan & Laut Jawa,1.947368,110.473684,2026-05-29T00:00,0.9,307
Kalimantan & Laut Jawa,1.947368,111.052632,2026-05-29T00:00,1.1,351
Kalimantan & Laut Jawa,1.947368,118.0,2026-05-29T00:00,0.0,90
Kalimantan & Laut Jawa,1.315789,107.0,2026-05-29T00:00,1.2,63
Kalimantan & Laut Jawa,1.315789,107.578947,2026-05-29T00:00,1.8,24
Kalimantan & Laut Jawa,1.315789,108.157895,2026-05-29T00:00,1.1,9
Kalimantan & Laut Jawa,1.315789,108.736842,2026-05-29T00:00,0.9,349
Kalimantan & Laut Jawa,1.315789,109.315789,2026-05-29T00:00,0.0,90
Kalimantan & Laut Jawa,1.315789,111.052632,2026-05-29T00:00,0.8,315
Kalimantan & Laut Jawa,0.684211,107.0,2026-05-29T00:00,1.3,34
Kalimantan & Laut Jawa,0.684211,107.578947,2026-05-29T00:00,1.6,354
Kalimantan & Laut Jawa,0.684211,108.157895,2026-05-29T00:00,1.6,6
Kalimantan & Laut Jawa,0.684211,108.736842,2026-05-29T00:00,1.3,352
Kalimantan & Laut Jawa,0.684211,118.0,2026-05-29T00:00,1.4,50
Kalimantan & Laut Jawa,0.052632,107.0,2026-05-29T00:00,1.3,8
Kalimantan & Laut Jawa,0.052632,107.578947,2026-05-29T00:00,1.3,352
Kalimantan & Laut Jawa,0.052632,108.157895,2026-05-29T00:00,1.3,344
Kalimantan & Laut Jawa,0.052632,108.736842,2026-05-29T00:00,1.0,338
Kalimantan & Laut Jawa,0.052632,109.315789,2026-05-29T00:00,0.2,270
Kalimantan & Laut Jawa,0.052632,117.421053,2026-05-29T00:00,0.2,90
Kalimantan & Laut Jawa,0.052632,118.0,2026-05-29T00:00,2.3,4
Kalimantan & Laut Jawa,-0.578947,107.0,2026-05-29T00:00,1.3,344
Kalimantan & Laut Jawa,-0.578947,107.578947,2026-05-29T00:00,0.9,0
Kalimantan & Laut Jawa,-0.578947,108.157895,2026-05-29T00:00,1.1,342
