ComponentId,Layer,Type,Latitude,Longitude,Value1,Value2
2,Isobaths,Isobath_shell,0.527935323,103.272072751,1.75,1.75
2,Isobaths,Isobath_shell,0.527926868,103.272036816,1.75,1.75
2,Isobaths,Isobath_shell,0.527925442,103.272018849,1.75,1.75
2,Isobaths,Isobath_shell,0.527921586,103.272000882,1.75,1.75
2,Isobaths,Isobath_shell,0.527898262,103.271911047,1.75,1.75
2,Isobaths,Isobath_shell,0.527891958,103.271875113,1.75,1.75
2,Isobaths,Isobath_shell,0.52788559,103.271821212,1.75,1.75
2,Isobaths,Isobath_shell,0.527881057,103.27176731,1.75,1.75
2,Isobaths,Isobath_shell,0.527879204,103.271713409,1.75,1.75
2,Isobaths,Isobath_shell,0.527871714,103.271641541,1.75,1.75
2,Isobaths,Isobath_shell,0.527845103,103.271479837,1.75,1.75
2,Isobaths,Isobath_shell,0.527827436,103.271318134,1.75,1.75
2,Isobaths,Isobath_shell,0.527813916,103.271228298,1.75,1.75
2,Isobaths,Isobath_shell,0.527791708,103.271102529,1.75,1.75
2,Isobaths,Isobath_shell,0.527772435,103.271012694,1.75,1.75
2,Isobaths,Isobath_shell,0.527728013,103.270868957,1.75,1.75
2,Isobaths,Isobath_shell,0.527708641,103.270797089,1.75,1.75
2,Isobaths,Isobath_shell,0.52768384,103.270671319,1.75,1.75
2,Isobaths,Isobath_shell,0.527673065,103.270599451,1.75,1.75
3,Isobaths,Isobath_shell,0.528354615,103.277516771,1.75,1.75
3,Isobaths,Isobath_shell,0.528366461,103.277498804,1.75,1.75
3,Isobaths,Isobath_shell,0.528369002,103.277444903,1.75,1.75
3,Isobaths,Isobath_shell,0.528380591,103.27743422,1.75,1.75
3,Isobaths,Isobath_shell,0.528398679,103.27743422,1.75,1.75
3,Isobaths,Isobath_shell,0.528416766,103.277444903,1.75,1.75
3,Isobaths,Isobath_shell,0.528434854,103.27746287,1.75,1.75
3,Isobaths,Isobath_shell,0.528434854,103.27758864,1.75,1.75
3,Isobaths,Isobath_shell,0.528452941,103.277606607,1.75,1.75
3,Isobaths,Isobath_shell,0.528452941,103.277732376,1.75,1.75
3,Isobaths,Isobath_shell,0.528471028,103.277750343,1.75,1.75
3,Isobaths,Isobath_shell,0.528471028,103.277858145,1.75,1.75
3,Isobaths,Isobath_shell,0.528489116,103.277876113,1.75,1.75
3,Isobaths,Isobath_shell,0.528489116,103.277983915,1.75,1.75
3,Isobaths,Isobath_shell,0.528507203,103.278001882,1.75,1.75
3,Isobaths,Isobath_shell,0.528507203,103.278127651,1.75,1.75
3,Isobaths,Isobath_shell,0.52852529,103.278145619,1.75,1.75
3,Isobaths,Isobath_shell,0.52852529,103.278253421,1.75,1.75
3,Isobaths,Isobath_shell,0.528543378,103.278271388,1.75,1.75
3,Isobaths,Isobath_shell,0.528543378,103.27837919,1.75,1.75
3,Isobaths,Isobath_shell,0.528561465,103.278397157,1.75,1.75
3,Isobaths,Isobath_shell,0.528561465,103.278882268,1.75,1.75
3,Isobaths,Isobath_shell,0.528543378,103.278882268,1.75,1.75
3,Isobaths,Isobath_shell,0.52852529,103.278882782,1.75,1.75
3,Isobaths,Isobath_shell,0.528509787,103.278846334,1.75,1.75
3,Isobaths,Isobath_shell,0.528492346,103.278774466,1.75,1.75
3,Isobaths,Isobath_shell,0.528441714,103.278648696,1.75,1.75
3,Isobaths,Isobath_shell,0.528439301,103.278630729,1.75,1.75
3,Isobaths,Isobath_shell,0.528400721,103.278558861,1.75,1.75
3,Isobaths,Isobath_shell,0.528398679,103.278550476,1.75,1.75
3,Isobaths,Isobath_shell,0.528395785,103.278522927,1.75,1.75
3,Isobaths,Isobath_shell,0.528389852,103.278433092,1.75,1.75
3,Isobaths,Isobath_shell,0.52839255,103.278361223,1.75,1.75
3,Isobaths,Isobath_shell,0.52839265,103.278325289,1.75,1.75
3,Isobaths,Isobath_shell,0.528391796,103.278307322,1.75,1.75
3,Isobaths,Isobath_shell,0.528398382,103.278289355,1.75,1.75
3,Isobaths,Isobath_shell,0.528380591,103.27821549,1.75,1.75
3,Isobaths,Isobath_shell,0.52837473,103.278181553,1.75,1.75
3,Isobaths,Isobath_shell,0.52837872,103.278163586,1.75,1.75
3,Isobaths,Isobath_shell,0.528372314,103.278145619,1.75,1.75
3,Isobaths,Isobath_shell,0.528364916,103.278109684,1.75,1.75
3,Isobaths,Isobath_shell,0.528363107,103.278091717,1.75,1.75
3,Isobaths,Isobath_shell,0.528362181,103.278055783,1.75,1.75
3,Isobaths,Isobath_shell,0.52837733,103.278037816,1.75,1.75
3,Isobaths,Isobath_shell,0.528378841,103.277947981,1.75,1.75
3,Isobaths,Isobath_shell,0.528377851,103.277912047,1.75,1.75
3,Isobaths,Isobath_shell,0.528392388,103.27789408,1.75,1.75
3,Isobaths,Isobath_shell,0.528389016,103.277858145,1.75,1.75
3,Isobaths,Isobath_shell,0.528387169,103.277822211,1.75,1.75
3,Isobaths,Isobath_shell,0.528383271,103.277786277,1.75,1.75
3,Isobaths,Isobath_shell,0.528394636,103.27776831,1.75,1.75
3,Isobaths,Isobath_shell,0.52837104,103.277660508,1.75,1.75
3,Isobaths,Isobath_shell,0.528379805,103.277642541,1.75,1.75
3,Isobaths,Isobath_shell,0.528366043,103.27758864,1.75,1.75
3,Isobaths,Isobath_shell,0.528359198,103.277552705,1.75,1.75
4,Isobaths,Isobath_shell,0.528175417,103.275630229,2.25,2.25
4,Isobaths,Isobath_shell,0.528178446,103.275522427,2.25,2.25
4,Isobaths,Isobath_shell,0.528199718,103.275339429,2.25,2.25
4,Isobaths,Isobath_shell,0.528235892,103.275339429,2.25,2.25
4,Isobaths,Isobath_shell,0.52825398,103.275342756,2.25,2.25
4,Isobaths,Isobath_shell,0.52825398,103.275827867,2.25,2.25
4,Isobaths,Isobath_shell,0.528235892,103.275827867,2.25,2.25
4,Isobaths,Isobath_shell,0.528217805,103.275844863,2.25,2.25
4,Isobaths,Isobath_shell,0.528199718,103.275844863,2.25,2.25
4,Isobaths,Isobath_shell,0.528183485,103.275791933,2.25,2.25
4,Isobaths,Isobath_shell,0.528191197,103.275773966,2.25,2.25
4,Isobaths,Isobath_shell,0.528180414,103.275720065,2.25,2.25
4,Isobaths,Isobath_shell,0.528176738,103.275666164,2.25,2.25
5,Isobaths,Isobath_shell,0.528166708,103.273977259,2.25,2.25
5,Isobaths,Isobath_shell,0.528173558,103.273941325,2.25,2.25
5,Isobaths,Isobath_shell,0.52818163,103.273918225,2.25,2.25
5,Isobaths,Isobath_shell,0.528243703,103.273833523,2.25,2.25
5,Isobaths,Isobath_shell,0.528274154,103.273779622,2.25,2.25
5,Isobaths,Isobath_shell,0.528284341,103.273743688,2.25,2.25
5,Isobaths,Isobath_shell,0.528287457,103.273725721,2.25,2.25
5,Isobaths,Isobath_shell,0.528290155,103.273695775,2.25,2.25
5,Isobaths,Isobath_shell,0.528326329,103.273695775,2.25,2.25
5,Isobaths,Isobath_shell,0.528344417,103.273707753,2.25,2.25
5,Isobaths,Isobath_shell,0.528344417,103.273887424,2.25,2.25
5,Isobaths,Isobath_shell,0.528326329,103.273887424,2.25,2.25
5,Isobaths,Isobath_shell,0.528326329,103.274049128,2.25,2.25
5,Isobaths,Isobath_shell,0.528308242,103.274049128,2.25,2.25
5,Isobaths,Isobath_shell,0.528308242,103.27415693,2.25,2.25
5,Isobaths,Isobath_shell,0.528290155,103.27415693,2.25,2.25
5,Isobaths,Isobath_shell,0.528290155,103.274642041,2.25,2.25
5,Isobaths,Isobath_shell,0.528272067,103.274642041,2.25,2.25
5,Isobaths,Isobath_shell,0.528272067,103.274911547,2.25,2.25
5,Isobaths,Isobath_shell,0.52825398,103.274911547,2.25,2.25
